Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
43,6.566896689395631,1.636536334400163,354.64,354.89,1.08,1.23,355.18,354.92,3.92,3.82,10450.402222481123,-8
764,2.0117924088760195,1.6415881398851904,348.58,343.17,0.85,1.41,353.16,345.78,24.5,15.88,26883.8353626269,-502
16,26.767661350120527,1.4976632232797655,368.93,341.42,1.21,0.88,369.03,341.21,2.36,1.69,6923.077226738489,10
358,19.158015233590422,0.9770748932279657,336.45,333.88,0.91,0.36,292.8,367.11,128.71,98.82,23137.36316389652,30
225,4.495206336546799,1.986853536408472,346.82,346.17,0.95,1.74,341.09,356.12,26.43,32.75,9376.530502692296,86
468,11.234255517334931,1.984396655545144,342.06,336.39,1.2,1.58,343.29,336.24,12.78,12.2,8743.193406802859,252
150,9.617521989346116,1.3868230277449447,356.8,354.17,1.34,0.34,375.14,374.32,99.78,106.75,9096.187407385532,98
130,13.667452640174643,1.8804686350513682,340.34,354.47,1.71,0.78,335.8,359.93,17.91,12.36,6963.230971845451,28
291,8.429997624254383,0.6491100811136575,344.04,353.79,0.27,0.59,344.56,354.19,7.2,1.36,13393.159952365224,52
758,1.7985028524320323,1.3996455334163844,348.73,336.02,1.14,0.81,348.24,338.49,6.91,9.74,16216.670615018074,-162
106,38.66108391873259,0.6268199146894398,377.34,369.53,0.57,0.25,384.21,370.58,20.72,7.21,7150.092903540512,-60
41,3.4772127642784385,1.171770607741925,347.54,348.54,0.85,0.8,348.3,349.65,5.08,4.43,6114.113998520896,20
79,14.602823369129233,0.6017101360583733,360.33,373.26,0.48,0.37,359.79,373.3,3.72,1.26,5610.060831827588,-52
34,8.771688306965626,0.6487698828699913,343.8,352.74,0.56,0.33,341.36,350.83,14.89,10.55,4685.570775208949,52
260,4.764324735350865,1.904902410534108,353.37,348.58,1.32,1.37,319.15,334.63,90.77,48.51,4869.1813784760925,80
154,2.8956583716367534,0.9768771634322884,347.95,333.43,0.79,0.58,344.74,332.23,14.83,5.58,7553.627538665043,8
23,1.3204220899646621,1.4700941674001746,350.93,355.19,0.89,1.17,354.35,357.4,19.22,17.38,6393.237653716837,38
278,22.416544887776436,1.6105073590111674,334.15,309.61,1.19,1.09,335.14,317.42,4.78,67.85,25825.407745370307,-368
95,8.174888450504682,1.1837430911775328,344.22,357.57,0.86,0.81,343.6,358.3,4.48,4.25,5074.556532912166,-4
34,2.40796941928848,1.613604115871609,348.3,346.42,1.2,1.08,348.42,349.63,13.55,16.21,7841.416865499214,36
454,17.28329618122043,1.0066759793907034,362.22,366.73,0.84,0.56,362.73,366.72,3.53,1.73,6276.849662484132,-84
